vehicle_id,vehicle_number,lap,ThrottleJerk_1s_mean,ThrottleJerk_1s_std,ThrottleJerk_1s_max,BrakeSpikeRate_5s_mean,BrakeSpikeRate_5s_max,BrakeSpikeRate_5s_sum,SteerEntropy_10s_mean,SteerEntropy_10s_max,MicroVariability_mean,MicroVariability_std,ath_mean,ath_std,ath_min,ath_max,pbrake_f_mean,pbrake_f_max,pbrake_f_sum,Steering_Angle_mean,Steering_Angle_std,speed_mean,speed_std,speed_min,speed_max,accx_can_mean,accx_can_std,accy_can_mean,accy_can_std
GR86-002-002,2,6.0,14.559598065730864,20.454029170652117,89.32518181818182,1.36,5.0,170.0,1.5984910170460649,2.163955656882057,0.0,0.0,39.977400930600545,36.50031816358881,2.4063636363636363,100.12304347826087,2.8901871394692265,51.48136363636363,361.2733924336533,-2.4630570840804253,40.28437992229394,116.350516,28.42977472543988,61.470000000000006,183.735,-0.010499452654032975,0.24859057262380546,-0.06937903402511549,0.7711466194103331
GR86-002-002,2,6.869565217391305,1.95975155279503,,1.95975155279503,0.0,0.0,0.0,1.0296530140645737,1.0296530140645737,0.0,,17.842608695652174,,17.842608695652174,17.842608695652174,0.0,0.0,0.0,9.782608695652174,,125.532,,125.532,125.532,0.002347826086956522,,0.11943478260869565,
GR86-002-002,2,7.0,1.5271567013097127,6.076917208256529,79.79110671936759,0.27746947835738067,5.0,250.0,0.48496909100578317,2.163955656882057,0.0,0.0,8.878167451417596,7.1837636451574705,2.3804761904761906,100.01272727272728,0.4215555599986645,25.701818181818183,379.40000399879807,-18.797374440347028,45.25360236948374,17.518069150908417,33.61228170959261,0.0,126.048,-0.003182989085381506,0.059610874667412245,-0.017634999267621066,0.2001264706260987
GR86-002-002,2,7.666666666666667,2.3819264069264054,,2.3819264069264054,0.0,0.0,0.0,0.6730116670092565,0.6730116670092565,0.0,,15.412380952380952,,15.412380952380952,15.412380952380952,0.0,0.0,0.0,5.847619047619048,,105.444,,105.444,105.444,-0.04133333333333333,,0.04719047619047619,
GR86-002-002,2,8.0,5.9305910564902184,8.296333129586902,65.71256728778468,0.4819277108433735,4.0,80.0,1.4061393737203816,2.163955656882057,0.0,0.0,15.261221487304384,10.37716943167791,2.377391304347826,80.2195238095238,0.6026004327870488,17.185238095238095,100.0316718426501,-3.225183495132421,31.93453555522526,88.15928686868686,14.99403439943159,56.9375,121.54400000000001,-0.011582245866583216,0.12844685762084468,-0.06583437244177161,0.47480245035030116
GR86-002-002,2,8.272727272727273,8.74409090909091,,8.74409090909091,0.0,0.0,0.0,0.6108643020548935,0.6108643020548935,0.0,,18.53590909090909,,18.53590909090909,18.53590909090909,0.0,0.0,0.0,5.368181818181818,,105.035,,105.035,105.035,0.015000000000000001,,0.03409090909090909,
GR86-002-002,2,9.0,12.688652822076735,15.495756254227958,84.57872727272728,1.385135135135135,5.0,205.0,1.6259033400010303,2.3025850929940455,0.0,0.0,32.57207935299783,32.12255859802329,2.3735,100.01086956521739,2.023125730296926,39.833043478260876,299.422608083945,-3.5853092257983565,36.47049155768913,98.90160135135135,18.62331103157474,62.515,162.692,0.00840131608175086,0.18455248278128314,-0.07214354634137243,0.6451368245725536
GR86-002-002,2,9.5,0.00043478260870699614,,0.00043478260870699614,0.0,0.0,0.0,1.4708084763221112,1.4708084763221112,0.0,,100.01,,100.01,100.01,0.0,0.0,0.0,15.66818181818182,,167.675,,167.675,167.675,0.1595909090909091,,0.3794545454545455,
GR86-002-002,2,10.0,16.822263182866585,24.397405930813793,91.80175889328063,1.6517857142857142,5.0,185.0,1.783475846455506,2.3025850929940455,0.0,0.0,72.44677010117462,37.815916384709084,2.4842105263157896,100.0313043478261,7.214500572170828,132.85391304347826,808.0240640831328,-3.989339106872206,41.63169889787799,130.0631443452381,31.38280176929138,66.28999999999999,188.4175,0.008506513217154973,0.3747879783703364,-0.08526166165047948,0.869472149464918
GR86-002-002,2,10.772727272727273,0.00897233201581571,,0.00897233201581571,0.0,0.0,0.0,1.0296530140645737,1.0296530140645737,0.0,,100.00363636363636,,100.00363636363636,100.00363636363636,0.0,0.0,0.0,19.227272727272727,,169.988,,169.988,169.988,0.15563636363636363,,0.49068181818181816,
GR86-002-002,2,11.0,16.921528986111365,24.41051324243573,83.996,1.3963963963963963,5.0,155.0,1.6863930916332277,2.163955656882057,0.0,0.0,72.03977809110475,38.110616544821355,2.451363636363636,100.04,8.688874546241824,133.89227272727274,964.4650746328424,-4.782989308023634,43.22106344787179,129.94027927927928,31.143456220126414,64.9375,185.1175,0.0094791393544826,0.37984645247192556,-0.0958884339567978,0.8652871516761642
GR86-002-002,2,11.304347826086957,0.007370600414063233,,0.007370600414063233,0.0,0.0,0.0,1.1682824501765625,1.1682824501765625,0.0,,100.00739130434783,,100.00739130434783,100.00739130434783,0.0,0.0,0.0,11.626086956521737,,166.69,,166.69,166.69,0.15417391304347827,,0.21004347826086955,
GR86-002-002,2,12.0,16.20772495490638,24.888275481578557,95.26652173913044,1.6964285714285714,5.0,190.0,1.7463831467220177,2.163955656882057,0.0,0.0,71.2974966099981,38.70150122093487,2.552608695652174,100.04695652173913,8.594887068567806,137.99386363636364,962.6273516795942,-3.9691850220689484,42.65214450159409,130.16957589285715,31.564269551801498,63.55,186.512,0.008319234187850301,0.37345545702557714,-0.08159067601721708,0.8746475021364151
GR86-002-002,2,12.909090909090908,0.006422924901158922,,0.006422924901158922,0.0,0.0,0.0,1.2798542258336674,1.2798542258336674,0.0,,100.00227272727274,,100.00227272727274,100.00227272727274,0.0,0.0,0.0,19.272727272727273,,170.708,,170.708,170.708,0.15745454545454546,,0.5532272727272727,
GR86-002-002,2,13.0,16.141138302795053,23.653037590340418,91.84101449275362,1.5315315315315314,5.0,170.0,1.7525611088157482,2.163955656882057,0.0,0.0,71.95550697444747,38.10189166901289,2.4313636363636366,100.03,8.234642920729877,128.56760869565218,914.0453642010165,-3.809182577923997,44.65345089569098,130.04768918918919,31.190853470795084,63.4225,184.6525,0.007232608860755315,0.3771413733771967,-0.09457789221656498,0.8727315325078165
GR86-002-002,2,13.608695652173912,0.00800395256918307,,0.00800395256918307,0.0,0.0,0.0,1.3592367006650063,1.3592367006650063,0.0,,100.00608695652173,,100.00608695652173,100.00608695652173,0.0,0.0,0.0,16.31304347826087,,168.3,,168.3,168.3,0.1528695652173913,,0.41630434782608694,
GR86-002-002,2,14.0,16.553796266091123,23.19756682862282,79.29079051383398,1.4732142857142858,5.0,165.0,1.7102840452267138,2.3025850929940455,0.0,0.0,70.42962531691197,37.91593554145442,2.4417391304347826,100.02714285714286,6.921893546723024,102.06217391304347,775.2520772329786,-1.9681540572876577,38.73174482221232,130.30543393393393,31.433595137741957,62.155,184.1275,0.013136330160618099,0.36435031041298466,-0.08986513589475993,0.8638386936202588
GR86-002-002,2,14.772727272727273,0.0035064935064923475,,0.0035064935064923475,0.0,0.0,0.0,1.0888999753452235,1.0888999753452235,0.0,,100.00636363636363,,100.00636363636363,100.00636363636363,0.0,0.0,0.0,18.954545454545453,,171.32999999999998,,171.32999999999998,171.32999999999998,0.15745454545454546,,0.5437272727272727,
GR86-002-002,2,15.0,16.01221235072386,23.029212216118783,82.70888198757764,1.4864864864864864,5.0,165.0,1.7222025599194928,2.163955656882057,0.0,0.0,71.29932896526597,38.743563931692094,2.44304347826087,100.02,8.719876970561753,147.74722222222223,967.9063437323546,-3.8966281111899628,40.48260115967851,129.99260960960962,31.714188791243167,62.501999999999995,187.652,0.00660783757650765,0.3811938341216147,-0.09236370944903048,0.8621252209181628
GR86-002-002,2,15.5,0.0028063241106792702,,0.0028063241106792702,0.0,0.0,0.0,1.1682824501765625,1.1682824501765625,0.0,,99.96545454545453,,99.96545454545453,99.96545454545453,0.0,0.0,0.0,15.781818181818183,,168.35,,168.35,168.35,0.16077272727272726,,0.335,
GR86-002-002,2,16.0,14.989617626329157,24.427916933223738,89.77565217391304,1.518181818181818,5.0,167.0,1.7522334183204409,2.163955656882057,0.0,0.0,70.96800565715833,39.58349582612145,2.3778260869565218,99.99882352941177,8.529458728661222,124.97021739130435,938.2404601527345,-4.129468806917075,39.375565810922275,130.0640787878788,31.980292724680037,67.464,186.706,0.005838062167946497,0.37577016969139093,-0.09909647055152346,0.8556795030944624
GR86-002-002,2,16.181818181818183,0.00035573122529797274,,0.00035573122529797274,0.0,0.0,0.0,1.2275294114572126,1.2275294114572126,0.0,,99.94818181818182,,99.94818181818182,99.94818181818182,0.0,0.0,0.0,10.236363636363636,,167.17000000000002,,167.17000000000002,167.17000000000002,0.1549090909090909,,0.2529090909090909,
GR86-002-002,2,17.0,15.030779395996786,22.663350336953716,87.64538961038961,1.8468468468468469,5.0,205.0,1.7450188558873112,2.3025850929940455,0.0,0.0,71.71572363952288,38.08494813194046,2.4421739130434785,99.97434782608696,7.579854836767881,89.62204545454546,841.3638868812347,-3.0992814138082676,40.947041108390664,130.18952552552554,31.715443100056618,62.9375,188.14,0.00905225284905592,0.3771406567945672,-0.08910119530298558,0.8672926048683021
GR86-002-002,2,17.09090909090909,0.004901185770748384,,0.004901185770748384,0.0,0.0,0.0,1.3592367006650063,1.3592367006650063,0.0,,99.93272727272728,,99.93272727272728,99.93272727272728,0.0,0.0,0.0,10.45909090909091,,166.05,,166.05,166.05,0.1698181818181818,,0.18040909090909094,
GR86-002-002,2,18.0,14.777587406339348,22.265475757361475,83.12652173913044,1.6964285714285714,5.0,190.0,1.7721237898003575,2.163955656882057,0.0,0.0,73.09670547545434,37.54823970169707,2.447391304347826,99.95913043478261,9.2931863727375,131.41152173913045,1040.8368737466,-5.52807116802584,43.884371158469875,130.14092113095236,32.0222615170782,62.47,188.15,0.0116190713307721,0.38744042669192397,-0.08633750843387421,0.8643291800030399
GR86-002-002,2,18.727272727272727,0.00033596837945992775,,0.00033596837945992775,0.0,0.0,0.0,1.2798542258336674,1.2798542258336674,0.0,,99.92227272727273,,99.92227272727273,99.92227272727273,0.0,0.0,0.0,14.668181818181818,,169.5325,,169.5325,169.5325,0.15854545454545454,,0.37418181818181817,
GR86-002-002,2,19.0,15.098589690763603,21.80576826653101,88.38043478260867,1.6216216216216217,5.0,180.0,1.7433961497724233,2.3025850929940455,0.0,0.0,71.21776477898446,37.62954023755394,2.4475000000000002,99.94272727272727,8.923833310821296,138.88309523809525,990.5454975011639,-4.141541515809251,43.12450788940868,130.18127027027026,31.40495995053125,61.302,185.638,0.00854085209016559,0.3834820779222884,-0.0921232687396303,0.8671813386542377
GR86-002-002,2,19.727272727272727,0.0018831168831212608,,0.0018831168831212608,0.0,0.0,0.0,1.4708084763221112,1.4708084763221112,0.0,,99.88954545454546,,99.88954545454546,99.88954545454546,0.0,0.0,0.0,15.454545454545455,,169.98250000000002,,169.98250000000002,169.98250000000002,0.1625909090909091,,0.4665909090909091,
GR86-002-002,2,20.0,15.886684603382543,24.12792959643831,91.776066252588,1.7567567567567568,5.0,195.0,1.7201059201794686,2.3025850929940455,0.0,0.0,73.19181893397797,37.8213088807704,2.428,99.92739130434782,8.778617816379114,136.86340909090907,974.4265776180818,-4.501988386799599,40.66337125730976,130.07558858858857,31.66498187308239,60.335,186.624,0.009339774807194718,0.3806156993433673,-0.09163817029549297,0.8665175247469569
GR86-002-002,2,20.545454545454547,0.005039525691685753,,0.005039525691685753,0.0,0.0,0.0,1.2798542258336676,1.2798542258336676,0.0,,99.87590909090909,,99.87590909090909,99.87590909090909,0.0,0.0,0.0,16.863636363636363,,168.0325,,168.0325,168.0325,0.16104545454545455,,0.46218181818181814,
GR86-002-002,2,21.0,13.70607077096493,24.547149622345064,85.22420168067227,1.5517241379310345,5.0,45.0,1.7508051032118943,2.163955656882057,0.0,0.0,70.53462388713618,40.207672623851536,3.4783333333333335,99.90705882352941,15.3223633189135,134.23607142857142,444.3485362484915,-10.248918464269803,51.35995706900802,133.71957142857144,39.91504412469301,58.69199999999999,183.91750000000002,-0.03998739210007463,0.43574262115420503,0.03902328609084478,0.837798150397336
GR86-002-002,2,21.217391304347824,0.0017391304347711412,,0.0017391304347711412,0.0,0.0,0.0,1.4184836619456564,1.4184836619456564,0.0,,99.86391304347826,,99.86391304347826,99.86391304347826,0.0,0.0,0.0,10.834782608695651,,167.068,,167.068,167.068,0.1559565217391304,,0.2832173913043478,
GR86-002-002,2,22.0,13.859066971567943,21.30335418823,85.02181818181818,1.6964285714285714,5.0,190.0,1.82507097663172,2.3025850929940455,0.0,0.0,73.40832067135977,37.32007714652109,2.4395,99.89722222222223,9.46061921623063,137.5493181818182,1059.5893522178305,-5.559426012005594,45.10003819315042,130.42557207207207,32.15892867999116,63.114999999999995,188.11,0.01152498071610067,0.383838842515564,-0.08540101305591406,0.8586754700981571
GR86-002-002,2,23.0,14.089073008916444,22.690257140389633,90.67908212560386,1.7010309278350515,5.0,330.0,1.7421063444752956,2.163955656882057,0.0,0.0,72.55466958844757,37.973289715437595,2.3877272727272727,99.89571428571428,7.956261628601371,138.05931818181818,1543.514755948666,-5.754699636793518,39.9529124329929,129.2680120274914,32.22876072093855,62.624,188.16,0.008872260699764298,0.3807836844457556,-0.08908228905427118,0.8475454845935216
GR86-002-002,2,23.363636363636363,0.006363636363644787,,0.006363636363644787,0.0,0.0,0.0,1.6957425341696346,1.6957425341696346,0.0,,99.76954545454545,,99.76954545454545,99.76954545454545,0.0,0.0,0.0,-1.9045454545454545,,166.625,,166.625,166.625,0.1255,,-0.3285909090909091,
GR86-002-002,2,23.608695652173914,0.0,,0.0,0.0,0.0,0.0,1.2798542258336676,1.2798542258336676,0.0,,99.83695652173913,,99.83695652173913,99.83695652173913,0.0,0.0,0.0,15.134782608695653,,169.06,,169.06,169.06,0.17052173913043478,,0.4451304347826088,
GR86-002-002,2,24.0,3.2244220575025473,11.983186949165527,91.61168181818182,0.5053763440860215,5.0,470.0,0.5040632128888063,2.163955656882057,0.0,0.0,17.5929958308954,26.436230302954257,2.3577272727272724,99.8691304347826,1.7443794805672361,135.395,1622.2729169275296,-19.72988308514071,28.691833768097336,31.4188654467169,52.04525805461144,0.0,186.298,0.018176455129777638,0.14950881011503472,-0.0170539689401227,0.3768708873248082
GR86-002-002,2,24.304347826086957,0.008902691511394778,,0.008902691511394778,0.0,0.0,0.0,1.1682824501765625,1.1682824501765625,0.0,,99.82347826086956,,99.82347826086956,99.82347826086956,0.0,0.0,0.0,7.878260869565217,,167.996,,167.996,167.996,0.16395652173913042,,0.17121739130434782,
GR86-002-002,2,25.0,11.241613605171683,17.326291457592404,73.70500000000001,0.9493670886075949,5.0,150.0,1.3615641817617081,2.3025850929940455,0.0,0.0,23.16394014060267,26.020712512358124,2.3985714285714286,99.80304347826086,1.723492130458106,37.895714285714284,272.31175661238075,-3.496669882416052,33.211471025832076,94.72507805907173,36.575243112996944,31.392000000000003,174.03400000000002,-0.03287883498647554,0.18154539832994018,-0.054665490106162985,0.6264999119939072
GR86-002-002,2,25.956521739130434,0.388260869565217,,0.388260869565217,0.0,0.0,0.0,0.0,0.0,0.0,,8.815217391304348,,8.815217391304348,8.815217391304348,0.0,0.0,0.0,2.391304347826087,,37.803999999999995,,37.803999999999995,37.803999999999995,-0.021956521739130434,,-0.01965217391304348,
GR86-002-002,2,26.0,0.16714121869871656,0.8243643920673389,14.385158102766797,0.11962782454585734,5.0,270.0,0.15269293421645755,2.3025850929940455,0.0,0.0,7.691458513802094,1.179606487119236,2.379565217391304,19.655454545454546,0.12671914826583394,22.81681818181818,286.0051176359872,-8.221878146352593,28.398610259574678,1.5010509525919362,6.139419117619432,0.0,63.962500000000006,0.021876662272307328,0.025555642807851508,-0.0025334450961665093,0.030049579969158833
GR86-003-017,17,1.0,6.037937742338752,13.457861867001684,90.95563636363636,0.8123287671232877,5.0,593.0,0.5741002611653896,2.3025850929940455,0.0,0.0,24.376878055822772,19.988924987337626,2.4404545454545454,100.23521739130435,4.652034685489036,63.62078947368421,3395.985320406996,-8.62847420007868,21.39643690660458,33.86431641518061,47.60803575887574,0.0,166.762,0.0062711618477583496,0.14601877565241989,-0.037685074575392045,0.3721127473049106
GR86-003-017,17,1.7142857142857142,14.86428571428571,,14.86428571428571,3.0,3.0,3.0,1.0296530140645737,1.0296530140645737,0.0,,11.846666666666668,,11.846666666666668,11.846666666666668,16.25261904761905,16.25261904761905,16.25261904761905,-1.5238095238095237,,110.83,,110.83,110.83,-0.3933333333333333,,-0.029285714285714286,
GR86-003-017,17,2.0,15.43261628028214,17.839771222650544,91.71931818181818,2.3533333333333335,5.0,353.0,1.4780676002449045,2.163955656882057,0.0,0.0,38.46189129471088,35.38703469768792,2.4204545454545454,100.24761904761904,3.24063586391869,46.48952380952381,486.0953795878035,-10.275870465232707,37.16691716448703,97.90477333333334,21.74049597541423,49.7775,149.6025,0.003819102082255399,0.23606159207054223,-0.08367236156419224,0.6041981302033093
GR86-003-017,17,3.0,15.41102798337033,23.242140332427812,85.44250988142291,1.6581196581196582,5.0,194.0,1.7411682982687573,2.163955656882057,0.0,0.0,69.88923190074821,39.46204659632288,2.4354545454545455,100.11,5.893158532288967,92.21636363636364,689.4995482778091,-11.703338167468601,40.460965020266194,123.6974131054131,30.71449127251041,63.0975,183.54250000000002,0.01041035130328609,0.3597723206495618,-0.060816647462843106,0.7946413982703499
GR86-003-017,17,3.409090909090909,0.014545454545469738,,0.014545454545469738,0.0,0.0,0.0,1.504788283681191,1.504788283681191,0.0,,100.00954545454546,,100.00954545454546,100.00954545454546,0.0,0.0,0.0,3.536363636363636,,166.93200000000002,,166.93200000000002,166.93200000000002,0.15627272727272729,,0.20577272727272727,
GR86-003-017,17,4.0,17.74783681003936,23.26903461313418,89.59974308300394,1.434782608695652,5.0,165.0,1.7234578739087942,2.163955656882057,0.0,0.0,67.3842672482999,39.148883803711264,2.466190476190476,100.2309090909091,5.561005970793541,72.12909090909092,639.5156866412573,-12.876095839573155,43.79604364180699,126.18281739130434,31.119547267622647,62.27,183.7175,0.008679480662689549,0.35568409849305405,-0.0717954660226352,0.8316410766209886
GR86-003-017,17,4.136363636363637,0.0023320158102677624,,0.0023320158102677624,0.0,0.0,0.0,1.5047882836811908,1.5047882836811908,0.0,,99.99636363636364,,99.99636363636364,99.99636363636364,0.0,0.0,0.0,2.272727272727273,,166.55,,166.55,166.55,0.16495454545454546,,0.17750000000000002,
GR86-003-017,17,5.0,14.821473991740692,23.501061830083284,89.33448051948051,1.3716814159292035,5.0,155.0,1.7496210106418892,2.163955656882057,0.0,0.0,70.97977659373989,38.83722179728067,2.432,100.21,5.975503633817834,69.29108695652174,675.2319106214152,-13.291295088754335,41.329900701947956,129.14193215339233,31.121467608516717,65.9675,183.464,0.011493986432262284,0.36284722179579487,-0.07572942029102393,0.8470655978802558
GR86-003-017,17,5.85,0.0030000000000001137,,0.0030000000000001137,0.0,0.0,0.0,1.2798542258336676,1.2798542258336676,0.0,,100.003,,100.003,100.003,0.0,0.0,0.0,7.9,,169.97,,169.97,169.97,0.16085,,0.41875,
GR86-003-017,17,6.0,12.811182953565355,18.55552908202378,90.55809523809523,1.5508021390374331,5.0,290.0,1.3696408549300498,2.3025850929940455,0.0,0.0,29.78157337036618,34.453696963646046,2.4690909090909092,100.185,2.5638866418947504,56.60333333333334,479.44680203431835,-26.850403209081144,58.53344025667264,81.83954395604395,57.38800699643004,0.0,181.63,-0.004274990633454019,0.21899173427940422,-0.04766221228037767,0.6335157125929823
GR86-003-017,17,6.6,37.694456521739134,,37.694456521739134,1.0,1.0,1.0,1.2798542258336676,1.2798542258336676,0.0,,2.5425,,2.5425,2.5425,6.264,6.264,6.264,1.6350000000000002,,146.2875,,146.2875,146.2875,-0.25615,,0.0827,
GR86-003-017,17,7.0,7.963108533297626,10.385949803100663,74.7,1.2784090909090908,5.0,225.0,1.289626349449432,2.163955656882057,0.0,0.0,18.82446474100054,19.458407610518023,2.43,100.0515,1.9229853364490546,31.752499999999998,338.4454192150336,-11.33541968441809,31.35647949705226,83.15038257575758,26.12762950749749,17.5575,135.29250000000002,-0.0069921285790312945,0.17970641959523592,-0.04692527748635053,0.48092878340979694
GR86-003-017,17,7.894736842105263,3.769545454545455,,3.769545454545455,2.0,2.0,2.0,0.6108643020548935,0.6108643020548935,0.0,,6.2,,6.2,6.2,0.0,0.0,0.0,-0.5578947368421053,,104.70599999999999,,104.70599999999999,104.70599999999999,-0.10652631578947369,,0.019421052631578947,
GR86-003-017,17,8.0,8.551302806936384,12.689480167834546,79.7290909090909,1.216867469879518,5.0,202.0,1.3779418903514997,2.0253262207700677,0.0,0.0,20.66099491491529,23.50618257800728,2.4442857142857144,100.05,1.1142727182020007,28.19340909090909,184.9692712215321,-11.372014105910004,32.06059116939363,87.82163554216868,20.386899833308025,46.6925,139.6,-0.007167978374810625,0.1665328928694965,-0.06073318289776738,0.5229406572110369
GR86-003-017,17,8.19047619047619,0.28826086956521735,,0.28826086956521735,0.0,0.0,0.0,0.6730116670092565,0.6730116670092565,0.0,,15.37,,15.37,15.37,0.0,0.0,0.0,-3.5619047619047617,,94.66,,94.66,94.66,-0.029952380952380953,,-0.017285714285714286,
GR86-003-017,17,9.0,13.655550982571093,18.588350605733297,92.08545454545455,1.952054794520548,5.0,285.0,1.571567733205784,2.3025850929940455,0.0,0.0,33.688134612135514,32.36038477149988,2.4305882352941177,100.05454545454545,2.239333806984108,39.20522727272727,326.9427358196798,-12.00887723985126,34.98518679255757,100.10126712328767,22.350884445060082,49.182500000000005,161.13,0.011119294973152727,0.2186224733073585,-0.0778308472236228,0.6411874494729966
GR86-003-017,17,9.454545454545455,0.005454545454540494,,0.005454545454540494,0.0,0.0,0.0,1.2798542258336674,1.2798542258336674,0.0,,100.00863636363637,,100.00863636363637,100.00863636363637,0.0,0.0,0.0,3.3863636363636362,,166.82999999999998,,166.82999999999998,166.82999999999998,0.151,,0.26095454545454544,
GR86-003-017,17,10.0,15.275571143191383,23.767068605918528,88.4624016563147,1.2831858407079646,5.0,145.0,1.7047019519149236,2.163955656882057,0.0,0.0,68.97117845383276,39.547083858763735,2.4577272727272725,100.06666666666668,5.261480443693795,64.0058695652174,594.5472901373988,-12.85097122053563,39.18643377847704,128.68207079646018,30.639388967956986,65.07000000000001,184.59,0.012066064693313032,0.3524704478632091,-0.0845708626796859,0.8508196414364799
GR86-003-017,17,10.565217391304348,0.002351778656134229,,0.002351778656134229,0.0,0.0,0.0,1.313834033192747,1.313834033192747,0.0,,100.00173913043479,,100.00173913043479,100.00173913043479,0.0,0.0,0.0,5.056521739130435,,167.952,,167.952,167.952,0.1488695652173913,,0.3793478260869565,
GR86-003-017,17,11.0,15.68009257768011,25.12442368679375,94.21686147186146,1.415929203539823,5.0,160.0,1.7972112747248925,2.163955656882057,0.0,0.0,70.31398340095627,39.52898637634989,2.4543478260869565,100.09130434782608,5.835568205681711,88.7725,659.4192072420334,-14.700269390307868,41.98764215736252,128.75613274336283,31.23133096454653,64.15,184.85500000000002,0.008211207981023292,0.3646599908317642,-0.08162415159975761,0.8486345513224548
GR86-003-017,17,11.863636363636363,0.0,,0.0,0.0,0.0,0.0,1.2798542258336674,1.2798542258336674,0.0,,99.99909090909091,,99.99909090909091,99.99909090909091,0.0,0.0,0.0,3.1363636363636362,,170.098,,170.098,170.098,0.1509090909090909,,0.33795454545454545,
